,Mystery_Data_X,Mystery_Data_Y,Modified,Adamic_Adar_Index
2385,149.0525434,137.6101071,FALSE,0.302511449
2386,90.84192914,,TRUE,0
2387,110.0698831,347.4141094,TRUE,0.327798649
2388,46.49271992,101.0717183,FALSE,0.303024773
2389,166.4114764,377.3633604,TRUE,0.328488778
2390,135.061944,145.0123456,FALSE,0.302409663
2391,110.8085238,88.75040494,FALSE,0.303226929
2392,133.6930494,687.7919733,TRUE,0.343385767
2393,123.2777948,582.4837866,TRUE,0.34561203
2394,130.07635,667.362142,TRUE,0.343804958
2395,105.9244986,146.1194775,FALSE,0.302392011
2396,84.70754215,803.5760642,TRUE,0.342285352
2397,145.2881689,,TRUE,0
2398,131.0479294,371.6635788,TRUE,0.327982937
2399,100.255433,117.5021596,FALSE,0.302785215
2400,138.0808707,749.814331,TRUE,0.342709517
2401,137.4998312,150.0635698,FALSE,0.3023371
2402,120.7699105,2035.513846,TRUE,0.475918661
2403,132.3837203,158.2871424,FALSE,0.302216839
2404,171.5731734,132.4115643,FALSE,0.302573693
2405,107.7650255,139.5109833,FALSE,0.302488422
2406,174.0639157,541.3271551,TRUE,0.344892178
2407,149.89635,893.3631893,TRUE,0.342767582
2408,130.5072647,80.32095218,FALSE,0.303435043
2409,149.6804046,186.2124374,FALSE,0.301812975
2410,192.9084585,163.7053519,FALSE,0.302142861
2411,136.4277005,157.3885663,FALSE,0.302231873
2412,99.33793439,1531.002412,TRUE,0.415484552
2413,104.1026547,850.9511878,TRUE,0.3424998
2414,157.3671218,1003.363045,TRUE,0.345639469
2415,161.9114705,110.8071835,FALSE,0.30288374
2416,99.31201055,104.3545039,FALSE,0.302979183
2417,138.9148837,1102.256913,TRUE,0.353963751
2418,137.5449149,158.5928294,FALSE,0.30221187
2419,152.7486693,356.2030816,TRUE,0.327642852
2420,130.6656698,104.7740286,FALSE,0.302972179
2421,162.8027495,612.0832287,TRUE,0.344971178
2422,133.4352902,122.7546153,FALSE,0.302712458
2423,163.6352367,150.2739445,FALSE,0.30233319
2424,81.98929939,64.96654267,FALSE,0.304034939
2425,140.0425826,349.0808887,TRUE,0.327776792
2426,85.36970937,85.9175378,FALSE,0.303294112
2427,157.4110222,560.8200354,TRUE,0.345879444
2428,162.2193264,111.7069506,FALSE,0.302869755
2429,128.9832039,,TRUE,0
2430,141.6080573,159.3727867,FALSE,0.302203189
2431,163.1287601,722.7056548,TRUE,0.342891506
2432,107.9488538,141.6570903,FALSE,0.302457039
2433,135.1108079,688.7743656,TRUE,0.343408159
2434,127.1255401,1041.947526,TRUE,0.348131737
2435,164.2833072,397.3353857,TRUE,0.331586604
2436,109.1954878,150.5765897,FALSE,0.302329326
2437,113.0123649,505.0953697,TRUE,0.340141341
2438,142.4680938,119.3767339,FALSE,0.302756263
2439,158.709487,547.3510712,TRUE,0.34545161
2440,130.5832122,881.1777614,TRUE,0.342575988
2441,87.44623815,113.7363406,FALSE,0.302846034
2442,112.4028836,158.9496635,FALSE,0.302207442
2443,99.27537699,589.1184189,TRUE,0.345373253
2444,159.7716497,1152.987641,TRUE,0.360115902
2445,93.68971742,116.3265536,FALSE,0.302808359
2446,124.7830775,156.448573,FALSE,0.302244546
2447,111.4707039,133.5145452,FALSE,0.302562645
2448,148.6457745,132.7875462,FALSE,0.302569367
2449,134.6569961,1027.430185,TRUE,0.347156578
2450,138.1313737,182.580541,FALSE,0.301858089
2451,102.4758693,121.9728734,FALSE,0.302725317
2452,142.4985117,969.1481592,TRUE,0.34461002
2453,82.30787731,232.0942495,TRUE,0.302429851
2454,119.8848461,1056.956858,TRUE,0.349486479
2455,94.42610821,,TRUE,0
2456,143.1572906,918.2233459,TRUE,0.343300286
2457,89.13157225,109.3945097,FALSE,0.302905848
2458,132.1074374,120.63157,FALSE,0.302741654
2459,129.5596637,135.2141401,FALSE,0.302541204
2460,200.8091712,151.8043502,FALSE,0.302312415
2461,133.4190848,848.821577,TRUE,0.342529023
2462,133.4644597,470.1862824,TRUE,0.337808519
2463,164.6016166,191.4267649,FALSE,0.301733368
2464,141.0210823,,TRUE,0
2465,141.8416909,110.0942241,FALSE,0.302896003
2466,164.8309366,154.4163221,FALSE,0.302273856
2467,182.0408445,1086.518575,TRUE,0.352372663
2468,169.7339719,1065.896819,TRUE,0.350328896
2469,118.9277073,1266.006338,TRUE,0.38245254
2470,140.5959286,854.7921794,TRUE,0.342484207
2471,125.2019693,,TRUE,0
2472,149.9792178,171.2430004,FALSE,0.302019114
2473,111.4354801,,TRUE,0
2474,109.129143,1865.541915,TRUE,0.44394468
2475,176.1177108,169.283219,FALSE,0.302052234
2476,173.1947072,1959.935337,TRUE,0.458878043
2477,139.7083237,,TRUE,0
2478,116.2651856,120.6142824,FALSE,0.302742165
2479,162.1610178,1359.899087,TRUE,0.397170803
2480,148.3464153,1006.981827,TRUE,0.345837395
2481,152.4797334,,TRUE,0
2482,109.4986216,162.5432654,FALSE,0.302158822
2483,163.7852031,411.834026,TRUE,0.33456719
2484,133.8116796,144.4703052,FALSE,0.302415467
2485,140.5097527,,TRUE,0
2486,140.3207457,373.4012965,TRUE,0.328157854
2487,112.1661186,611.1677641,TRUE,0.344993921
2488,93.3058676,1644.237691,TRUE,0.421891856
2489,105.9528897,1610.717429,TRUE,0.41941788
2490,156.5813856,1340.299673,TRUE,0.394525529
2491,123.6265085,1103.139792,TRUE,0.354050462
2492,151.9004945,129.3017159,FALSE,0.302616281
2493,162.2174993,161.0695434,FALSE,0.302175056
2494,142.0078557,656.064198,TRUE,0.344023406
2495,109.5285107,724.1223816,TRUE,0.342871456
2496,118.7497065,,TRUE,0
2497,104.9063533,139.6810185,FALSE,0.302485116
2498,74.7833651,799.978831,TRUE,0.342321343
2499,120.8653443,138.760263,FALSE,0.30249847
2500,118.5010217,884.1382946,TRUE,0.342559877
2501,164.2678363,904.2107224,TRUE,0.342986745
2502,136.7440983,,TRUE,0
2503,150.829718,,TRUE,0
2504,134.0007556,,TRUE,0
2505,119.5316235,864.7469452,TRUE,0.342410965
2506,155.938979,138.1649313,FALSE,0.302506096
2507,135.5643096,146.4455666,FALSE,0.302389681
2508,174.7433406,729.1484249,TRUE,0.342820362
2509,142.4868884,275.9426621,TRUE,0.311766612
2510,140.1773419,613.9671941,TRUE,0.344915095
2511,95.01698221,99.34684279,FALSE,0.303054355
2512,108.9427108,451.745624,TRUE,0.337840853
2513,126.4751946,329.756793,TRUE,0.32821622
2514,170.9651556,194.6388658,FALSE,0.301697907
2515,125.1423792,,TRUE,0
2516,137.4993137,177.9853235,FALSE,0.301923265
2517,161.874511,170.0127037,FALSE,0.302037375
2518,151.9472695,142.2816525,FALSE,0.302447723
2519,76.29008089,80.0081008,FALSE,0.303442955
2520,165.9797503,156.3673691,FALSE,0.302246082
2521,117.0190007,114.2426957,FALSE,0.30283814
2522,153.7171001,151.5987717,FALSE,0.30231628
2523,154.6886361,664.5016399,TRUE,0.343869387
2524,145.6975283,,TRUE,0
2525,106.3175961,,TRUE,0
2526,164.2205683,,TRUE,0
2527,146.2088096,164.2836207,FALSE,0.30213259
2528,147.765161,,TRUE,0
2529,204.4796352,335.122489,TRUE,0.328154978
2530,138.0899477,936.4844696,TRUE,0.343559887
2531,114.4250683,125.2684734,FALSE,0.302675294
2532,136.8959842,,TRUE,0
2533,124.9911447,132.3802268,FALSE,0.302574154
2534,185.3672343,2288.618083,TRUE,0.558170865
2535,117.3617706,984.3615117,TRUE,0.344834773
2536,154.1528675,155.2626263,FALSE,0.302261662
2537,134.7192889,123.3489487,FALSE,0.302701196
2538,146.5297212,389.1719922,TRUE,0.330143752
2539,166.8364542,751.1746513,TRUE,0.342699164
2540,108.7526746,653.6701501,TRUE,0.34402224
2541,97.55459029,133.3945628,FALSE,0.30256365
2542,131.2757231,113.4139694,FALSE,0.302850014
2543,151.5486174,176.4703917,FALSE,0.301943044
2544,148.1653881,772.7775313,TRUE,0.342416752
2545,150.4411491,139.2124859,FALSE,0.302489845
2546,162.453127,181.2167679,FALSE,0.301877448
2547,94.95813445,509.4752396,TRUE,0.34076134
2548,118.0118396,1034.861117,TRUE,0.347571401
2549,154.9297371,,TRUE,0
2550,143.4816099,129.9330035,FALSE,0.302608286
2551,143.8852326,,TRUE,0
2552,103.7262751,659.2280875,TRUE,0.343958108
2553,159.9806192,,TRUE,0
2554,152.989332,1167.117292,TRUE,0.362179163
2555,103.9128438,97.42931671,FALSE,0.30308286
2556,110.0113378,863.9930122,TRUE,0.342412943
2557,153.1871216,407.3418219,TRUE,0.333640532
2558,141.005883,137.6142001,FALSE,0.302511449
2559,155.4515353,552.7855808,TRUE,0.345740087
2560,111.7668048,604.2237824,TRUE,0.344994847
2561,89.98979951,119.1926995,FALSE,0.302759755
2562,105.9165397,405.8289195,TRUE,0.333329962
2563,151.9722091,140.3038291,FALSE,0.302475994
2564,70.1023349,336.2729815,TRUE,0.32813378
2565,137.3460315,152.8874017,FALSE,0.302299883
2566,110.8311883,1342.423606,TRUE,0.394689244
2567,128.3894861,135.0816078,FALSE,0.30254171
2568,93.57460528,94.85569046,FALSE,0.303121849
2569,151.609155,889.5944617,TRUE,0.342692266
2570,134.5688401,437.0602702,TRUE,0.337606292
2571,118.4791213,164.2822565,FALSE,0.30213259
2572,163.9351755,348.0315571,TRUE,0.327856071
2573,96.32934567,1703.188586,TRUE,0.42599982
2574,96.40619233,1023.903238,TRUE,0.346959392
2575,121.0540804,,TRUE,0
2576,152.6118795,160.9911528,FALSE,0.302175552
2577,107.7219094,122.7066162,FALSE,0.302712969
2578,169.7891951,133.8914042,FALSE,0.302557762
2579,120.5621805,165.9976187,FALSE,0.302103101
2580,143.5028976,179.9399309,FALSE,0.301897898
2581,139.4265181,1113.209121,TRUE,0.355201188
2582,164.262342,152.1437898,FALSE,0.302308554
2583,62.25926423,134.0387979,FALSE,0.302555827
2584,154.6724959,154.152331,FALSE,0.302280075
2585,130.1253954,859.806188,TRUE,0.342474742
2586,121.4055531,357.8804658,TRUE,0.327641986
2587,190.5161773,167.5524518,FALSE,0.302080664
2588,102.9223434,113.5591777,FALSE,0.302848562
2589,164.8730102,134.8530565,FALSE,0.302543689
2590,116.3614823,,TRUE,0
2591,129.0751721,,TRUE,0
2592,140.3716371,170.2051969,FALSE,0.302035533
2593,117.1907156,290.3756539,TRUE,0.317875439
2594,186.6418205,1288.894943,TRUE,0.386551862
2595,101.82118,647.3542507,TRUE,0.344149505
2596,134.6811844,833.1839641,TRUE,0.342442551
2597,89.37681294,156.1680452,FALSE,0.302249976
2598,123.2015787,,TRUE,0
2599,143.4722058,197.376312,FALSE,0.301663551
2600,97.96256958,,TRUE,0
2601,169.7667979,155.1119959,FALSE,0.302263611
2602,152.4644205,115.2356572,FALSE,0.30282023
2603,174.2037096,,TRUE,0
2604,137.9273255,124.6200123,FALSE,0.302683584
2605,160.6882719,140.2577521,FALSE,0.302475994
2606,104.8362941,155.473956,FALSE,0.30225835
2607,113.1014017,878.9966511,TRUE,0.342571487
2608,147.3002235,172.0327957,FALSE,0.302006875
2609,198.0628491,688.0862745,TRUE,0.343403859
2610,144.1180357,,TRUE,0
2611,120.9273917,1282.62205,TRUE,0.385460381
2612,128.4345169,993.9325299,TRUE,0.345242005
2613,88.14435519,,TRUE,0
2614,116.8574734,157.6277144,FALSE,0.302229928
2615,108.8538686,494.7061523,TRUE,0.339207291
2616,169.8077771,196.2649348,FALSE,0.301676702
2617,182.8937944,117.8174572,FALSE,0.302781205
2618,179.0163468,183.1703923,FALSE,0.301852994
2619,141.6708522,198.1560616,FALSE,0.301661237
2620,156.7213138,745.6759905,TRUE,0.342651864
2621,187.1942781,,TRUE,0
2622,93.33757367,811.1214769,TRUE,0.342300919
2623,133.5178675,323.4331586,TRUE,0.328028077
2624,108.4317871,1482.862027,TRUE,0.411047114
2625,178.3612957,576.9712215,TRUE,0.345738413
2626,174.3088097,990.4360785,TRUE,0.345145391
2627,151.5364224,535.3126504,TRUE,0.344324663
2628,206.1141781,224.8849062,FALSE,0.301998298
2629,174.4329216,534.6152461,TRUE,0.344227884
2630,139.9513356,158.494645,FALSE,0.302214311
2631,121.4586035,141.1595021,FALSE,0.302464912
2632,74.59948582,1383.570929,TRUE,0.400489931
2633,150.3699925,1029.516541,TRUE,0.347266988
2634,165.7869109,154.3096118,FALSE,0.302275763
2635,140.7518644,1055.670545,TRUE,0.349391654
2636,113.1451514,125.4070025,FALSE,0.302672882
2637,115.9698309,139.9985628,FALSE,0.302481638
2638,147.2530801,,TRUE,0
2639,118.8418884,168.7618926,FALSE,0.302060629
2640,135.9688589,,TRUE,0
2641,153.2670498,880.9107511,TRUE,0.34260562
2642,120.5849109,101.1349111,FALSE,0.303024773
2643,137.8148804,778.3912376,TRUE,0.342367069
2644,147.1991833,141.4771714,FALSE,0.302459506
2645,138.4867386,130.9163336,FALSE,0.302596467
2646,169.8845353,845.3693571,TRUE,0.342527406
2647,135.7967428,1883.2247,TRUE,0.445607351
2648,103.6835364,448.1853095,TRUE,0.337812628
2649,117.4844002,,TRUE,0
2650,121.2148155,95.0379138,FALSE,0.303119333
2651,149.9626933,109.9246333,FALSE,0.302898445
2652,124.9781095,105.301457,FALSE,0.30296456
2653,122.4486233,117.8080872,FALSE,0.302781205
2654,167.802704,1603.952095,TRUE,0.418678495
2655,121.1711771,140.7261379,FALSE,0.302470636
2656,193.7447004,365.2386233,TRUE,0.327680856
2657,177.5195128,,TRUE,0
2658,180.4491623,,TRUE,0
2659,183.4842377,171.4311228,FALSE,0.302014854
2660,121.7699538,833.8956433,TRUE,0.342454485
2661,34.45765682,806.1468412,TRUE,0.342268642
2662,145.9063569,980.3298966,TRUE,0.344802143
2663,150.6805773,,TRUE,0
2664,203.2905237,1181.379731,TRUE,0.364892933
2665,127.8445039,323.9686735,TRUE,0.328068713
2666,129.5889415,129.1937147,FALSE,0.302616789
2667,148.8409981,164.5902174,FALSE,0.302130741
2668,152.2708261,139.2230494,FALSE,0.302489845
2669,148.3057494,173.9788185,FALSE,0.301981982
2670,149.9606295,,TRUE,0
2671,128.8644301,121.9926119,FALSE,0.302725317
2672,113.6599021,102.0099235,FALSE,0.303011153
2673,186.5973703,156.9087638,FALSE,0.302237711
2674,84.90791947,,TRUE,0
2675,122.6686003,420.4467681,TRUE,0.335925272
2676,166.2976035,184.2057914,FALSE,0.301832329
2677,139.8755978,625.4393145,TRUE,0.344677359
2678,160.046204,133.9348514,FALSE,0.302557256
2679,131.6689877,176.6512365,FALSE,0.301939694
2680,188.7747885,533.4475909,TRUE,0.344093257
2681,131.8874739,187.292144,FALSE,0.301798182
2682,151.1863122,186.5369742,FALSE,0.301811743
2683,166.198559,1051.108741,TRUE,0.348976925
2684,135.5217574,140.1709072,FALSE,0.302477875
2685,135.715525,129.2876436,FALSE,0.302616281
2686,129.8083392,117.4809605,FALSE,0.30278615
2687,211.6768333,177.7640292,FALSE,0.301925625
2688,170.5755488,650.7512942,TRUE,0.344083714
2689,126.3036262,498.0760175,TRUE,0.339486004
2690,160.1885546,1657.200513,TRUE,0.422720757
2691,175.149547,169.299181,FALSE,0.302052234
2692,131.9537455,162.2135495,FALSE,0.302163868
2693,190.7882079,124.890272,FALSE,0.302679314
2694,66.2168103,413.3380559,TRUE,0.33482384
2695,135.2807171,139.7836347,FALSE,0.302484657
2696,88.36536258,894.3016427,TRUE,0.342780718
2697,105.0825634,151.62141,FALSE,0.302314781
2698,133.0521928,795.1761653,TRUE,0.34237837
2699,136.196681,,TRUE,0
2700,74.2190775,85.01606309,FALSE,0.303314135
2701,148.0668717,1115.661669,TRUE,0.355419749
2702,174.6743875,,TRUE,0
2703,173.4148743,1034.524712,TRUE,0.347538117
2704,193.5463239,187.5138524,FALSE,0.301794454
2705,107.4669355,,TRUE,0
2706,91.33973896,924.8015453,TRUE,0.34336055
2707,186.2724793,804.2355824,TRUE,0.342258051
2708,151.3753757,188.6373279,FALSE,0.301777849
2709,120.1163452,137.5610668,FALSE,0.302512912
2710,115.6316937,114.093761,FALSE,0.302840575
2711,146.5741646,175.8471455,FALSE,0.301954037
2712,124.7388318,752.1220431,TRUE,0.342681404
2713,172.0128677,1058.175583,TRUE,0.349625678
2714,62.00899426,518.4491002,TRUE,0.342096169
2715,112.6161565,112.1941175,FALSE,0.302864271
2716,123.6763098,138.0068901,FALSE,0.302509481
2717,125.2398425,936.657063,TRUE,0.343578187
2718,74.46215733,696.2011194,TRUE,0.343341006
2719,147.0046595,,TRUE,0
2720,152.2753369,939.8910563,TRUE,0.343681624
2721,95.28110193,463.5171084,TRUE,0.337838793
2722,110.8511758,627.6986328,TRUE,0.344601818
2723,123.0590589,641.4863947,TRUE,0.344336315
2724,134.5601053,,TRUE,0
2725,134.5651927,195.1834631,FALSE,0.301695726
2726,128.0260036,,TRUE,0
2727,151.7635411,1253.92358,TRUE,0.380346682
2728,148.0852864,151.3835258,FALSE,0.302318191
2729,145.443974,2857.446534,TRUE,0.776990206
2730,139.9382632,625.1740352,TRUE,0.344678386
2731,164.9587059,331.5116323,TRUE,0.328162717
2732,132.1759592,911.0473738,TRUE,0.343056221
2733,119.3066431,722.2765195,TRUE,0.342917143
2734,155.681102,990.0884173,TRUE,0.345136659
2735,126.6431937,163.6494362,FALSE,0.302143313
2736,115.8448769,371.1147087,TRUE,0.327939071
2737,99.37302088,137.1287031,FALSE,0.302517398
2738,143.7710554,124.5355752,FALSE,0.302684513
2739,148.5873237,1859.658514,TRUE,0.442753387
2740,122.0724426,842.2863314,TRUE,0.342474078
2741,94.27442789,554.1017779,TRUE,0.345864884
2742,104.039621,120.5027976,FALSE,0.30274412
2743,145.4954033,1807.464681,TRUE,0.435945937
2744,151.6251845,424.4711202,TRUE,0.336489316
2745,97.26066895,128.7190976,FALSE,0.302623192
2746,105.7965455,328.4956713,TRUE,0.328069288
2747,160.2332189,187.1365217,FALSE,0.301801057
2748,185.277096,135.5678266,FALSE,0.302537844
2749,168.3923203,195.4937239,FALSE,0.30168856
2750,115.717531,777.3862325,TRUE,0.342382765
2751,146.9689582,529.9406537,TRUE,0.343657669
2752,114.677637,168.8673306,FALSE,0.302059103
2753,111.7981841,153.3471516,FALSE,0.302294942
2754,151.7372284,158.9149416,FALSE,0.302207442
2755,152.8286714,,TRUE,0
2756,54.66247784,975.5773094,TRUE,0.344704153
2757,113.0899207,,TRUE,0
2758,199.196134,172.7875097,FALSE,0.301997471
2759,173.274612,124.4189711,FALSE,0.302685533
2760,139.9060064,181.5274977,FALSE,0.301873663
2761,124.3350337,174.2323387,FALSE,0.301977599
2762,122.2575401,821.9384198,TRUE,0.342379545
2763,133.0814556,158.7337045,FALSE,0.302209926
2764,160.3924321,925.6437753,TRUE,0.343408185
2765,139.6137071,,TRUE,0
2766,237.7892926,,TRUE,0
2767,177.0089783,179.4833026,FALSE,0.301903113
2768,72.92580277,82.53287456,FALSE,0.303378325
2769,155.7284059,150.1620548,FALSE,0.302334647
2770,136.7380019,128.6311813,FALSE,0.3026237
2771,150.8112677,1151.388252,TRUE,0.359950075
2772,219.9773123,176.1313894,FALSE,0.301949161
2773,119.0935921,410.5583766,TRUE,0.334303006
2774,118.332226,1105.163801,TRUE,0.354267479
2775,155.4010332,130.2640964,FALSE,0.302604868
2776,99.87357954,1042.03952,TRUE,0.348152644
2777,79.15517092,137.5350521,FALSE,0.302513417
2778,119.7777146,134.885971,FALSE,0.302543228
2779,140.4188432,149.0553367,FALSE,0.302355445
2780,128.4291309,104.790489,FALSE,0.30297166
2781,68.62657832,103.1865245,FALSE,0.302995567
2782,139.3109655,125.4221518,FALSE,0.302672882
2783,143.01558,134.9255369,FALSE,0.302543228
2784,126.944095,126.5644207,FALSE,0.302653366
2785,161.3784884,466.0514438,TRUE,0.337802794
2786,165.9890363,171.6877864,FALSE,0.302010149
2787,117.7941036,,TRUE,0
2788,204.5266119,,TRUE,0
2789,166.8289078,1831.294816,TRUE,0.438797733
2790,156.5115533,,TRUE,0
2791,158.2777183,653.9294881,TRUE,0.344002771
2792,173.5867942,182.6115974,FALSE,0.301857601
2793,124.0356853,156.6333274,FALSE,0.30224314
2794,154.3715971,162.825207,FALSE,0.3021549
2795,175.8917029,190.0523004,FALSE,0.301751275
2796,108.5804322,118.3407408,FALSE,0.302772435
2797,182.9282932,182.8847086,FALSE,0.301856136
2798,117.4808388,600.9201702,TRUE,0.345069469
2799,157.2981266,146.607431,FALSE,0.302388136
2800,140.8980357,,TRUE,0
2801,152.5796812,1115.251441,TRUE,0.355373841
2802,167.2249617,1792.284484,TRUE,0.434437026
2803,170.3478701,1212.07037,TRUE,0.370963834
2804,150.5687492,841.5979591,TRUE,0.342473496
2805,152.4229715,787.3895215,TRUE,0.342376655
2806,105.1422269,,TRUE,0
2807,109.9626101,2232.401189,TRUE,0.541855012
2808,179.4415213,625.4661111,TRUE,0.344674989
2809,121.5095515,108.1753195,FALSE,0.302920709
2810,131.2629438,1047.78398,TRUE,0.34867667
2811,104.3959932,1285.476648,TRUE,0.385933561
2812,174.6040221,175.0944552,FALSE,0.301959937
2813,123.649037,1520.320697,TRUE,0.414224002
2814,138.811004,122.7105714,FALSE,0.302712969
2815,172.0486135,321.7013367,TRUE,0.327933566
2816,167.0163036,,TRUE,0
2817,137.0205606,137.4180389,FALSE,0.302515385
2818,187.601594,1401.497477,TRUE,0.402269458
2819,143.7091074,138.0347145,FALSE,0.302508561
2820,140.4916312,149.103907,FALSE,0.302354487
2821,116.8662297,129.3645244,FALSE,0.302615738
2822,180.1284153,607.5273175,TRUE,0.344953749
2823,121.4918416,1518.52138,TRUE,0.414121535
2824,149.0109847,122.0655322,FALSE,0.302724341
2825,135.7674235,134.3405776,FALSE,0.302552338
2826,102.0904763,518.0698666,TRUE,0.342032818
2827,113.4510004,367.9255484,TRUE,0.327786388
2828,157.0466986,152.5940042,FALSE,0.30230478
2829,124.0649152,145.2983823,FALSE,0.302406829
2830,134.885525,,TRUE,0
2831,102.6395947,129.22037,FALSE,0.302616789
2832,157.5284005,167.6947472,FALSE,0.302077205
2833,96.1447814,732.4560199,TRUE,0.342818622
2834,165.4656759,136.614764,FALSE,0.302523273
2835,140.09163,117.935708,FALSE,0.302778733
2836,154.3340234,140.3810049,FALSE,0.302475994
2837,169.3579942,1114.450474,TRUE,0.355303164
2838,93.64899992,104.2132862,FALSE,0.302983644
2839,122.7566949,162.6921884,FALSE,0.302156475
2840,202.0038879,720.2666336,TRUE,0.342951018
2841,85.95730303,145.4248445,FALSE,0.302404367
2842,135.3164895,908.3490789,TRUE,0.343026045
2843,89.34377438,143.794456,FALSE,0.302422178
2844,109.5133406,489.9047364,TRUE,0.338704929
2845,107.0069178,116.4167004,FALSE,0.302807423
2846,149.2045726,178.2075248,FALSE,0.301919293
2847,111.1707099,81.9584252,FALSE,0.303391332
2848,135.0688509,123.0691777,FALSE,0.302705982
2849,132.8596444,524.3722413,TRUE,0.342930721
2850,70.50345668,106.6905202,FALSE,0.302943627
2851,159.9259854,720.0324659,TRUE,0.342947644
2852,172.0398584,188.5303644,FALSE,0.301780508
2853,150.861766,153.9619399,FALSE,0.302284146
2854,120.6723037,683.1409969,TRUE,0.343454883
2855,136.2422054,165.465084,FALSE,0.302112006
2856,175.777719,627.2733465,TRUE,0.344638909
2857,120.973963,384.1696125,TRUE,0.329303194
2858,140.3531787,770.7212465,TRUE,0.342357216
2859,155.2945304,1492.748427,TRUE,0.41195241
2860,100.1813318,1331.336072,TRUE,0.392929609
2861,192.5411456,918.4860382,TRUE,0.343305999
2862,103.4149135,261.0747587,TRUE,0.307001484
2863,160.7843304,,TRUE,0
2864,134.5340212,103.8908605,FALSE,0.302986596
2865,166.1519307,1049.450655,TRUE,0.34881279
2866,120.2064584,572.0706797,TRUE,0.345903013
2867,160.4477375,177.0421648,FALSE,0.301934954
2868,140.4646804,96.34174455,FALSE,0.303095501
2869,128.9344015,400.5447737,TRUE,0.332222835
2870,138.5345695,384.7161983,TRUE,0.32937905
2871,101.9503739,122.1658454,FALSE,0.30272341
2872,187.7259241,163.3818772,FALSE,0.302147817
2873,151.1303731,126.9988282,FALSE,0.302648876
2874,136.977251,174.8438594,FALSE,0.301963246
2875,107.3822336,792.513501,TRUE,0.34234915
2876,103.1574918,924.526916,TRUE,0.343367154
2877,61.79236691,820.2142934,TRUE,0.342368664
2878,108.6900179,122.7250003,FALSE,0.302712969
2879,185.6639997,789.8590095,TRUE,0.342402696
2880,178.3533701,175.2275233,FALSE,0.301958998
2881,107.5269552,818.4648525,TRUE,0.342330576
2882,174.9188658,876.6764244,TRUE,0.342547919
2883,104.6490426,90.52300097,FALSE,0.303195997
2884,130.620063,628.7801705,TRUE,0.344612331
2885,164.114154,1057.289306,TRUE,0.349511272
2886,124.0595049,1466.788396,TRUE,0.409527882
2887,111.0393909,107.9936335,FALSE,0.302926634
2888,179.8380612,831.5671363,TRUE,0.342395378
2889,114.0338272,,TRUE,0
2890,196.0767831,168.5323006,FALSE,0.302065887
2891,201.9361635,459.035677,TRUE,0.337814399
2892,153.9712778,133.9835929,FALSE,0.302556795
2893,155.600507,142.9686742,FALSE,0.30243652
2894,144.9768545,294.9994762,TRUE,0.319993109
2895,112.6206371,158.9312106,FALSE,0.302207442
2896,175.9761176,173.1435449,FALSE,0.301992589
2897,134.4946421,2165.162141,TRUE,0.517101788
2898,133.7119144,149.4370399,FALSE,0.30234879
2899,170.4958265,,TRUE,0
2900,149.1615402,392.1419914,TRUE,0.330603239
2901,145.0703699,1388.586288,TRUE,0.400952293
2902,167.8309134,134.3772641,FALSE,0.302551832
2903,163.2647071,167.3845408,FALSE,0.302082774
2904,174.5055174,404.9451227,TRUE,0.333167693
2905,109.8574718,134.7078851,FALSE,0.302546128
2906,146.3509033,1057.5754,TRUE,0.349538667
2907,104.2661322,100.9663219,FALSE,0.303025292
2908,179.5275346,1378.343819,TRUE,0.399903533
2909,151.2151461,170.9998088,FALSE,0.302022386
2910,170.8923592,1895.958247,TRUE,0.447187292
2911,147.9487498,113.2746571,FALSE,0.302852572
2912,170.4220212,,TRUE,0
2913,145.7688196,144.4269071,FALSE,0.302416382
2914,45.4293174,70.13116407,FALSE,0.303771758
2915,159.8013826,1038.685392,TRUE,0.347835296
2916,135.6204886,1054.321867,TRUE,0.349260483
2917,83.86972967,368.8175622,TRUE,0.327752176
2918,175.2362378,137.6589769,FALSE,0.302510989
2919,136.649826,,TRUE,0
2920,116.7423769,,TRUE,0
2921,188.6374613,174.2941607,FALSE,0.301977152
2922,176.2160742,1307.171746,TRUE,0.38991134
2923,91.75089572,107.3231418,FALSE,0.302933743
2924,163.5474942,153.9129888,FALSE,0.302284146
2925,138.4411057,1340.481288,TRUE,0.394556671
2926,129.0496226,,TRUE,0
2927,148.9079219,1047.166854,TRUE,0.348613254
2928,139.6051666,159.6189666,FALSE,0.30220021
2929,124.7587804,174.4601148,FALSE,0.301972276
2930,108.0261415,99.86689871,FALSE,0.303043225
2931,160.7348299,165.2650826,FALSE,0.302113854
2932,146.8638432,627.1711735,TRUE,0.344645216
2933,165.8939629,170.7013441,FALSE,0.302026962
2934,184.315361,,TRUE,0
2935,129.3437465,136.6215475,FALSE,0.302523273
2936,113.5249082,1392.507063,TRUE,0.401340989
2937,149.4439313,207.7811254,FALSE,0.301605141
2938,149.2573364,809.7664995,TRUE,0.342296569
2939,113.1420201,161.3040044,FALSE,0.302172489
2940,128.2023095,763.6497976,TRUE,0.342480386
2941,119.9576338,,TRUE,0
2942,170.3322691,172.4426865,FALSE,0.302005085
2943,94.58414873,1135.563571,TRUE,0.357662294
2944,149.6913594,147.3478129,FALSE,0.302377101
2945,146.7981929,363.0438216,TRUE,0.327635631
2946,139.4056126,133.5765878,FALSE,0.302561216
2947,87.12108268,108.3150165,FALSE,0.302919648
