Mystery_Data_X,Mystery_Data_Y,Modified
95.48000123,144.5648252,FALSE
205.2154092,972.9021283,TRUE
148.895193,199.7309076,FALSE
157.8152337,0,TRUE
83.50381314,196.5574702,FALSE
102.285306,220.1672932,TRUE
173.8173447,196.6727085,FALSE
160.7263839,1205.055622,TRUE
177.454485,811.457814,TRUE
104.2388463,704.0169483,TRUE
81.24560308,0,TRUE
225.3002491,180.5874916,FALSE
106.5363714,157.685306,FALSE
93.51419789,106.9999084,FALSE
115.7515819,179.9269441,FALSE
143.3151695,0,TRUE
154.4647908,191.8972068,FALSE
165.0962836,157.3430968,FALSE
152.2322776,0,TRUE
116.6259296,97.25972074,FALSE
195.5057134,188.451906,FALSE
151.6717466,123.9845302,FALSE
161.9900639,0,TRUE
200.2700265,167.8916365,FALSE
143.1058512,212.4298502,FALSE
164.0933839,177.2477368,FALSE
134.4717443,160.4685135,FALSE
109.7864956,660.1582526,TRUE
170.4403964,488.2303435,TRUE
150.1422275,608.5683894,TRUE
203.5756173,201.5036104,FALSE
128.7186448,511.9175807,TRUE
220.9102647,1019.802833,TRUE
216.0626165,188.9149539,FALSE
139.841109,557.0483785,TRUE
157.2727657,162.830389,FALSE
120.7230394,73.80985785,FALSE
154.0628008,154.3956995,FALSE
183.4906246,705.283982,TRUE
167.4844538,0,TRUE
85.85515995,813.1691189,TRUE
101.1078968,82.09861913,FALSE
189.8824887,616.1407944,TRUE
118.3277415,168.3762205,FALSE
142.9817221,0,TRUE
174.5386301,181.3216361,FALSE
100.3418372,150.3404045,FALSE
89.91724922,128.7857346,FALSE
170.2347593,193.5057582,FALSE
148.6871896,1029.12193,TRUE
140.2205414,162.486691,FALSE
158.1667483,163.6571519,FALSE
118.0411503,146.663491,FALSE
179.7216877,203.5913414,FALSE
144.2011925,93.93258982,FALSE
125.0436618,0,TRUE
78.2901905,465.6077304,TRUE
161.6921733,407.6637228,TRUE
187.136772,161.500518,FALSE
208.9987473,0,TRUE
148.400216,364.0387957,TRUE
222.5843635,177.2444578,FALSE
148.6999287,0,TRUE
137.8388342,145.9574257,FALSE
170.600286,196.9589043,FALSE
209.4144068,204.6921654,FALSE
220.4603922,169.8449147,FALSE
115.7681354,88.74534557,FALSE
151.4116037,537.9126926,TRUE
196.0993128,177.218221,FALSE
116.1466291,124.2776089,FALSE
122.2847038,0,TRUE
124.5474171,141.0486269,FALSE
103.5511751,170.0306431,FALSE
148.3912484,184.9989344,FALSE
114.3473976,141.9218418,FALSE
189.6705654,195.5758437,FALSE
145.8298712,432.7998932,TRUE
184.1561767,167.7130205,FALSE
126.6059878,0,TRUE
136.7410281,0,TRUE
203.6082498,1491.044694,TRUE
117.0090765,139.7718666,FALSE
99.68676588,113.2381803,FALSE
144.1764745,172.183167,FALSE
101.6166868,108.3298221,FALSE
133.1671143,160.9904963,FALSE
142.1898038,152.7402485,FALSE
178.5147801,183.9870954,FALSE
131.6491143,103.7865449,FALSE
220.3087315,751.4486504,TRUE
182.629062,795.3423349,TRUE
130.4989961,0,TRUE
112.4372122,98.33713308,FALSE
112.592099,64.93858326,FALSE
156.5973705,507.0108242,TRUE
120.6799306,168.5239111,FALSE
119.2959368,127.2150195,FALSE
157.8986807,654.0634561,TRUE
104.5377641,0,TRUE
127.6056073,97.37590727,FALSE
90.90286629,163.9469012,FALSE
119.3114501,86.95697368,FALSE
210.0581267,0,TRUE
134.8316857,161.633303,FALSE
147.9484296,168.3498819,FALSE
171.0740307,215.116162,FALSE
143.166582,157.5690506,FALSE
188.8820622,191.9637145,FALSE
127.4574389,485.4960964,TRUE
201.2929311,180.4908999,FALSE
117.6530997,141.2256905,FALSE
148.9590908,134.1450038,FALSE
90.91286214,0,TRUE
166.8780586,201.9540889,FALSE
98.53934856,203.124929,TRUE
153.5242994,0,TRUE
157.9901223,189.9391943,FALSE
125.9958852,89.33789625,FALSE
118.1086268,181.5992726,FALSE
98.18405592,188.8894682,FALSE
88.61692532,148.6421322,FALSE
145.9675722,344.8021242,TRUE
154.6017894,118.9928387,FALSE
179.6096431,749.292491,TRUE
118.1973814,123.3120239,FALSE
185.966243,684.3276725,TRUE
211.9931542,254.4173696,TRUE
141.9292759,143.2509964,FALSE
134.4218924,1576.35896,TRUE
162.3952053,149.5923131,FALSE
67.81985355,149.7023507,FALSE
102.8841331,0,TRUE
138.4026116,787.469409,TRUE
121.5037643,190.7360136,FALSE
120.261398,472.0016876,TRUE
133.1668678,172.2580041,FALSE
167.7115191,520.1156975,TRUE
149.8331723,181.4241358,FALSE
188.4438503,391.1511264,TRUE
194.3976545,195.2003128,FALSE
121.4024481,154.2847752,FALSE
79.4893006,140.5324832,FALSE
113.5904864,161.4760403,FALSE
202.6474956,763.6317779,TRUE
141.4299465,158.887203,FALSE
140.0986394,118.0519439,FALSE
120.212565,445.894326,TRUE
152.4509615,721.1720993,TRUE
84.14269835,117.1152436,FALSE
205.1578514,871.5884719,TRUE
119.9122449,249.4803155,TRUE
99.95848297,211.0242631,FALSE
207.2296885,186.1063958,FALSE
148.1262911,0,TRUE
161.988049,158.1988482,FALSE
150.1238649,277.5195096,TRUE
80.00522856,113.8621592,FALSE
185.4992001,167.7840862,FALSE
127.3190482,129.7997371,FALSE
141.5906404,443.9067615,TRUE
213.3070415,541.032487,TRUE
104.1249533,181.8762355,FALSE
108.6792307,124.5905301,FALSE
168.2441637,531.0805317,TRUE
119.5222436,1221.841858,TRUE
173.9587725,622.1285617,TRUE
132.3288337,495.26314,TRUE
132.4214502,772.4362134,TRUE
101.0307422,645.9586052,TRUE
194.64052,826.3630796,TRUE
148.3790096,0,TRUE
150.6259511,171.5302775,FALSE
194.5620429,184.289223,FALSE
140.520127,83.04329521,FALSE
113.9428404,140.9975599,FALSE
115.540403,153.4628435,FALSE
122.7332976,78.27553708,FALSE
200.0002837,644.5356948,TRUE
118.9102865,110.2482854,FALSE
138.1097347,179.6314906,FALSE
135.2536316,183.5612363,FALSE
173.7008029,686.4812882,TRUE
122.756451,155.2820755,FALSE
89.82248594,140.3614711,FALSE
115.9192643,111.5729706,FALSE
199.4848961,776.9669749,TRUE
134.9782448,161.2307984,FALSE
127.0424315,121.6750806,FALSE
100.6022456,562.5959177,TRUE
189.1013311,166.2783482,FALSE
167.6597483,306.3281871,TRUE
108.9535891,126.0969763,FALSE
148.9707821,179.6268891,FALSE
134.5995449,789.105306,TRUE
195.5814185,172.043244,FALSE
136.6592703,179.8646711,FALSE
178.6663524,258.0294994,TRUE
153.8022716,149.0677636,FALSE
139.2986943,1465.209866,TRUE
203.1034843,192.6973057,FALSE
148.9345638,135.5887221,FALSE
157.1727857,174.0457044,FALSE
145.6877613,516.6601603,TRUE
136.0896664,102.2031513,FALSE
114.0165325,147.7011746,FALSE
102.8804591,506.5686684,TRUE
149.5502433,228.1048224,TRUE
141.0165754,161.3337978,FALSE
213.0185764,623.9092631,TRUE
132.4058654,50.79782838,FALSE
99.66573047,85.45837044,FALSE
137.6737319,0,TRUE
139.8878486,548.9052275,TRUE
46.74009907,120.0734616,FALSE
110.8007571,147.9488294,FALSE
111.6055427,163.5841987,FALSE
116.1237137,328.0158313,TRUE
192.9187859,447.9800284,TRUE
154.6340599,175.8152849,FALSE
136.6877357,164.1164156,FALSE
66.67625313,140.4294861,FALSE
158.8529938,265.8413535,TRUE
142.5921545,97.09280995,FALSE
100.2411484,0,TRUE
213.3505385,175.5167734,FALSE
135.8580479,124.3252418,FALSE
161.0974816,167.4616715,FALSE
171.316379,202.8224387,FALSE
170.1899064,464.7752591,TRUE
179.2325426,168.08861,FALSE
98.1496525,410.4777545,TRUE
178.7332475,457.093879,TRUE
74.15599294,0,TRUE
164.4633415,894.2823446,TRUE
212.4969142,848.6774582,TRUE
130.963825,131.1817762,FALSE
146.4474763,197.5821628,FALSE
85.62339108,224.0685658,TRUE
108.2859611,627.2048787,TRUE
203.5822348,512.4748564,TRUE
160.381216,165.4691966,FALSE
141.78077,185.538849,FALSE
137.8469088,225.4755695,TRUE
203.325271,177.3383949,FALSE
182.3893983,0,TRUE
164.0662128,142.374852,FALSE
135.8590508,62.567718,FALSE
148.4957243,177.4506067,FALSE
149.2442958,154.8933893,FALSE
139.9013126,158.3155868,FALSE
89.32179287,171.9221629,FALSE
188.5671346,690.391206,TRUE
158.0710292,142.1722659,FALSE
125.3869454,678.9111176,TRUE
130.8030522,758.2428281,TRUE
158.1363884,188.8263778,FALSE
127.3307935,105.0918544,FALSE
135.0260643,144.2111899,FALSE
131.1162509,0,TRUE
128.0714912,152.3984167,FALSE
141.8852342,152.4093817,FALSE
146.4346646,387.0524904,TRUE
123.0190032,130.0724164,FALSE
124.7834716,494.3341308,TRUE
101.312747,189.9208676,FALSE
132.1793042,0,TRUE
145.7160411,190.4353217,FALSE
170.2276316,199.6830121,FALSE
128.8618595,157.2041354,FALSE
97.33207239,138.8096161,FALSE
183.5549328,200.3191452,FALSE
137.9387041,152.7468261,FALSE
147.2211029,42.71648301,FALSE
198.3092287,743.582796,TRUE
152.1468854,233.5015964,TRUE
130.3140115,175.7827023,FALSE
136.3263308,0,TRUE
69.26213609,525.733535,TRUE
195.0110564,184.9338233,FALSE
155.0704276,143.5794728,FALSE
124.4702107,539.8062671,TRUE
77.77448244,374.437663,TRUE
103.9259199,0,TRUE
114.5888456,210.9215475,TRUE
157.7682456,143.9403162,FALSE
143.2323991,160.2099005,FALSE
164.1220128,210.9223332,FALSE
151.3334128,177.8002883,FALSE
104.4725099,178.4808538,FALSE
95.96709376,326.36132,TRUE
97.66569974,1008.237228,TRUE
131.4203082,626.7752838,TRUE
182.0109632,966.009578,TRUE
155.1619079,172.5816863,FALSE
179.1407492,0,TRUE
138.5536745,197.1781679,FALSE
110.4343009,0,TRUE
142.0707578,325.7739261,TRUE
116.4273618,163.587907,FALSE
130.4783253,186.940933,FALSE
98.18545727,176.3445857,FALSE
128.9303816,0,TRUE
90.54569741,136.2209717,FALSE
142.3137299,159.5282727,FALSE
153.5246777,176.8216534,FALSE
216.3619505,195.278787,FALSE
119.6381458,0,TRUE
173.5773258,668.7425549,TRUE
110.371178,128.5722069,FALSE
181.3796261,726.2597584,TRUE
149.0368952,173.8579597,FALSE
198.8448892,166.3529489,FALSE
98.81013842,149.1825356,FALSE
120.982451,842.9473633,TRUE
140.7527679,80.91546549,FALSE
102.4072196,554.8116198,TRUE
130.7001569,102.3144787,FALSE
167.547932,295.7479403,TRUE
107.3028521,0,TRUE
160.2445964,200.2964605,TRUE
96.82734108,0,TRUE
96.14277704,143.4466228,FALSE
155.575581,165.5218437,FALSE
164.2246226,134.8094859,FALSE
115.6894393,158.7863276,FALSE
91.08715933,130.2836522,FALSE
118.3084727,87.84780715,FALSE
135.3427943,154.7190651,FALSE
120.474267,151.8759601,FALSE
174.1240602,251.3171953,TRUE
185.2752911,462.4861744,TRUE
212.4955216,203.9556147,FALSE
138.8383424,94.51706166,FALSE
105.7753358,462.227715,TRUE
218.1958368,206.4316989,FALSE
111.8185805,126.7482425,FALSE
149.8131731,205.802808,TRUE
169.169265,161.315711,FALSE
173.5896282,592.7050408,TRUE
231.7563017,0,TRUE
160.2872956,162.0233697,FALSE
181.018381,174.1710105,FALSE
129.5231836,240.3699481,TRUE
217.8653436,216.4156908,FALSE
198.6818419,163.1483055,FALSE
177.67461,192.2234948,FALSE
179.1864179,187.8854653,FALSE
125.9663125,112.1069332,FALSE
73.99840421,130.3941343,FALSE
101.1279028,127.6394539,FALSE
151.6894095,175.8976241,FALSE
191.3398662,0,TRUE
138.594655,141.2963976,FALSE
218.700559,202.8705787,FALSE
117.8593804,84.95635935,FALSE
125.3211194,426.2756903,TRUE
178.8850821,471.5803081,TRUE
86.79768337,139.2622281,FALSE
141.7408233,156.1209574,FALSE
143.8787986,0,TRUE
113.2416251,126.9427647,FALSE
83.70272011,102.9929152,FALSE
126.8837533,0,TRUE
166.2197885,197.5230681,FALSE
81.01826132,115.8877298,FALSE
147.6640631,120.2117182,FALSE
141.3921453,379.7259788,TRUE
136.8276193,168.0130943,FALSE
208.2784281,160.3629788,FALSE
97.13413032,75.16841634,FALSE
99.47591916,96.31003896,FALSE
51.20863028,153.2144618,FALSE
73.96053416,171.8059664,FALSE
186.9255925,177.848959,FALSE
149.896345,0,TRUE
79.34172575,558.2270664,TRUE
169.8361586,673.3188869,TRUE
145.5500698,180.9650894,FALSE
145.6810025,167.0536091,FALSE
164.8977527,560.4908043,TRUE
128.9336281,133.7969266,FALSE
87.87002306,152.8920417,FALSE
134.6298106,0,TRUE
158.0467931,100.6096053,FALSE
143.2076877,283.4202635,TRUE
161.4480619,571.4083393,TRUE
137.7508909,390.6027289,TRUE
146.2853918,696.4662741,TRUE
115.7710124,131.9668179,FALSE
171.3690527,149.9107544,FALSE
145.5240078,192.7931897,FALSE
113.6515457,0,TRUE
137.2471755,375.1082022,TRUE
102.107142,96.9285694,FALSE
182.8390933,0,TRUE
122.3533953,220.9438976,TRUE
104.6418793,92.34804163,FALSE
159.7264279,172.6225515,FALSE
122.410612,0,TRUE
152.1775445,159.3645472,FALSE
143.660025,0,TRUE
153.4241872,175.5335074,FALSE
142.9104093,768.215603,TRUE
76.90462521,496.8472683,TRUE
130.5305601,0,TRUE
103.2316879,79.29633207,FALSE
113.944826,709.2955826,TRUE
149.7182637,0,TRUE
114.8177944,137.1242863,FALSE
93.09639468,161.1233531,FALSE
186.3346882,142.8572671,FALSE
122.123341,0,TRUE
137.4541309,98.48434848,FALSE
114.8017639,409.4040365,TRUE
152.44621,648.0566051,TRUE
203.8256222,218.0427434,FALSE
126.0913972,146.5609015,FALSE
155.933157,185.234039,FALSE
98.89686829,157.6644943,FALSE
134.9282239,0,TRUE
197.2044142,280.2687497,TRUE
127.2738399,153.7735534,FALSE
127.6232956,699.1912876,TRUE
116.8508866,106.9149218,FALSE
218.2380191,144.7276042,FALSE
122.6026005,114.6024769,FALSE
179.3142555,194.285863,FALSE
135.9414807,657.8153432,TRUE
108.5398095,98.9575379,FALSE
224.745499,167.8728603,FALSE
111.9611091,233.7127485,TRUE
136.7118574,60.86571342,FALSE
123.9947244,330.8056234,TRUE
103.6518874,0,TRUE
65.00804852,430.6674814,TRUE
107.817785,0,TRUE
145.3938291,631.7244595,TRUE
85.16808181,691.5348185,TRUE
200.4233704,193.4319473,FALSE
112.532257,117.9412667,FALSE
141.8478223,144.3670736,FALSE
146.1788934,707.4823222,TRUE
116.7702943,0,TRUE
155.4045831,148.0817633,FALSE
132.6329155,1061.7449,TRUE
111.4574619,677.3575683,TRUE
82.81428127,121.8294956,FALSE
218.9042013,152.9708011,FALSE
170.1392407,206.5276879,FALSE
98.41728285,116.4591125,FALSE
112.1690479,235.9796857,TRUE
93.0447534,575.4948198,TRUE
77.45902152,130.8072112,FALSE
136.2522583,137.9901316,FALSE
146.6326365,356.3745128,TRUE
77.63991793,164.815663,FALSE
163.6096032,616.6812387,TRUE
195.712803,187.2378031,FALSE
115.6097164,102.4687196,FALSE
88.38355572,158.6145683,FALSE
175.2932213,668.0657135,TRUE
180.0865439,160.4546292,FALSE
86.63962767,0,TRUE
50.78712825,578.7330717,TRUE
146.6793121,124.446361,FALSE
135.4717946,165.9795933,FALSE
130.6679089,121.5338274,FALSE
96.41355386,1526.832546,TRUE
201.0819517,567.9377221,TRUE
138.4604618,0,TRUE
149.9158603,144.352155,FALSE
160.2977772,123.8763275,FALSE
110.6081222,117.5210808,FALSE
115.0303438,671.447844,TRUE
155.9046867,541.6490067,TRUE
105.1897392,278.3332032,TRUE
116.7456416,125.2615016,FALSE
163.1750015,182.0031094,FALSE
94.64150154,464.4540548,TRUE
128.1320412,138.798949,FALSE
142.0495848,186.8072813,FALSE
192.9559314,176.4210926,FALSE
102.3521007,639.7219225,TRUE
147.4794098,165.2775892,FALSE
95.32844828,151.0756154,FALSE
186.7363459,166.1032845,FALSE
114.7263557,83.1246968,FALSE
168.0258945,0,TRUE
94.27545391,0,TRUE
193.6978944,182.9749687,FALSE
133.8187007,521.5425803,TRUE
93.24333383,0,TRUE
81.10222054,666.0683035,TRUE
111.598225,116.8420467,FALSE
129.4411426,486.4514859,TRUE
95.20194543,0,TRUE
138.4798773,186.684974,FALSE
102.6438188,106.9536462,FALSE
204.4080046,467.9691087,TRUE
113.4203388,564.1542999,TRUE
148.9467337,93.25661696,FALSE
200.4668286,123.5878668,FALSE
154.7489583,0,TRUE
165.2822427,0,TRUE
104.6783722,119.8404902,FALSE
123.1658085,463.5448271,TRUE
110.3379785,175.0541236,FALSE
177.2613016,572.498706,TRUE
182.0229055,204.0201005,FALSE
100.2622706,73.8902115,FALSE
143.7718099,606.6440183,TRUE
129.7380735,158.189427,FALSE
185.4758308,0,TRUE
92.72773463,138.9335308,FALSE
137.271199,134.1633126,FALSE
145.0337642,191.3486674,FALSE
166.0964404,0,TRUE
178.9835394,169.5863109,FALSE
100.4911328,368.921041,TRUE
184.2523638,195.9666111,FALSE
147.8147302,154.6642689,FALSE
108.9356609,480.1558541,TRUE
151.4100261,113.5743771,FALSE
199.023134,198.6384165,FALSE
69.45100337,0,TRUE
153.3867316,150.8445761,FALSE
125.7770006,161.7072512,FALSE
152.3872097,504.5367591,TRUE
206.6232495,200.6652401,FALSE
165.9804678,1028.130717,TRUE
158.1397305,167.8573809,FALSE
178.4087012,142.3205875,FALSE
101.3051311,97.88267183,FALSE
106.2971448,146.468917,FALSE
83.81458463,255.9389651,TRUE
85.46395176,101.8716757,FALSE
105.5361572,0,TRUE
150.5347315,137.5617474,FALSE
235.2294252,138.3203707,FALSE
140.7809396,122.48877,FALSE
132.8360165,160.7506055,FALSE
100.2774513,367.7780771,TRUE
151.0067671,122.7555954,FALSE
133.8160606,167.2548857,FALSE
130.9099959,341.2276952,TRUE
111.893189,190.5004597,FALSE
130.0571222,118.4938878,FALSE
183.7347408,179.7531857,FALSE
106.248647,389.363082,TRUE
94.15599138,343.1793855,TRUE
164.4289578,0,TRUE
177.7446308,629.1888182,TRUE
178.1481384,339.6905207,TRUE
102.7698134,237.1306039,TRUE
135.1038666,485.7501095,TRUE
189.375989,694.7415596,TRUE
102.7534271,112.1977643,FALSE
142.437361,0,TRUE
215.6084928,184.1217547,FALSE
131.5820841,0,TRUE
80.15779129,117.6991652,FALSE
81.33299685,144.5110229,FALSE
146.1494099,179.7632771,FALSE
111.4272641,351.0103279,TRUE
117.7564753,569.630547,TRUE
87.26577989,137.4982454,FALSE
83.0672646,192.1667239,TRUE
112.6978821,177.9172737,FALSE
213.570805,541.354015,TRUE
119.6524894,161.3614019,FALSE
125.487457,119.0801606,FALSE
169.2419968,135.8853481,FALSE
97.05917628,85.78102966,FALSE
199.9426832,601.1381574,TRUE
159.1255604,684.8101954,TRUE
149.9968569,84.34881397,FALSE
127.5062053,145.8985396,FALSE
145.9703616,348.2162124,TRUE
114.4611464,148.0787144,FALSE
195.8374749,568.843019,TRUE
132.7777114,173.2113116,FALSE
98.74309843,690.2465307,TRUE
156.8038641,147.6207549,FALSE
164.9065279,609.6426679,TRUE
136.8363126,0,TRUE
183.4930852,797.8113094,TRUE
187.6441926,0,TRUE
140.6163717,145.2729761,FALSE
141.7711646,155.382975,FALSE
115.3766518,135.3928699,FALSE
161.5355627,158.1092927,FALSE
89.3443145,125.4146803,FALSE
191.5119202,222.9967671,FALSE
158.2944601,153.4109953,FALSE
203.4483479,204.5955533,FALSE
196.5955885,0,TRUE
90.86025123,127.2927941,FALSE
133.6867236,344.0441449,TRUE
221.8659738,174.138707,FALSE
74.51684397,200.8540746,TRUE
216.5437563,191.4094082,FALSE
166.245815,183.4761888,FALSE
119.4930369,118.163285,FALSE
77.80770402,0,TRUE
199.9201546,0,TRUE
86.96600057,138.2144094,FALSE
117.1069226,485.2735116,TRUE
123.1960301,564.044624,TRUE
157.3442934,309.8825526,TRUE
155.8888646,138.7620439,FALSE
121.7841452,138.9280642,FALSE
163.3854293,581.9771261,TRUE
107.9500622,177.9710711,FALSE
170.8537263,0,TRUE
149.4983415,164.538499,FALSE
207.891652,145.5941888,FALSE
168.6661561,192.5321406,FALSE
129.0900351,433.7163986,TRUE
118.0360645,221.2225557,FALSE
90.81102026,99.14647003,FALSE
143.2595631,500.337881,TRUE
119.3941328,452.2339218,TRUE
138.716295,987.7259878,TRUE
94.76404013,152.5807691,FALSE
207.6755012,201.3740049,FALSE
131.6714682,656.9815473,TRUE
190.4808215,761.9600199,TRUE
118.8544183,198.7861651,FALSE
143.231673,147.7313055,FALSE
146.5059275,94.25857308,FALSE
139.1358532,0,TRUE
75.60320301,0,TRUE
180.536491,174.7436139,FALSE
126.9745947,112.9276682,FALSE
159.177432,141.1196083,FALSE
142.4611134,184.4144497,FALSE
135.8083176,191.0781701,FALSE
178.0629811,526.3901079,TRUE
109.7968021,0,TRUE
148.8521343,181.1590964,FALSE
126.182308,670.6037232,TRUE
104.4291449,0,TRUE
141.7862509,791.5647995,TRUE
206.7966384,176.075014,FALSE
120.5102196,157.5646365,FALSE
75.96518248,1135.268653,TRUE
93.8849763,182.5677845,FALSE
162.2459462,168.29441,FALSE
72.69289582,287.7476414,TRUE
202.0069771,184.1352187,FALSE
94.44811616,713.4589721,TRUE
127.0936083,121.6426999,FALSE
132.2496465,185.4609135,FALSE
124.1348954,108.9542691,FALSE
128.971939,160.631647,FALSE
206.7789381,716.9559394,TRUE
106.1029908,102.6725397,FALSE
103.1818885,162.2121736,FALSE
61.85256063,142.1919042,FALSE
104.6047562,387.1465669,TRUE
106.8039134,49.27987937,FALSE
134.7550957,200.9282493,FALSE
126.7123922,71.87465477,FALSE
167.3827334,474.5763633,TRUE
144.0360181,171.7836307,FALSE
136.0493003,0,TRUE
128.235506,148.1695785,FALSE
155.2092458,159.3770002,FALSE
189.5361037,187.8599875,FALSE
84.43937777,0,TRUE
157.5110385,113.207171,FALSE
179.1067467,398.3453927,TRUE
148.7792507,725.1717336,TRUE
99.63368122,161.7742569,FALSE
219.1371618,731.7209527,TRUE
91.26207261,691.1852713,TRUE
97.97764883,985.5302607,TRUE
84.7475618,139.968017,FALSE
116.9393385,546.6861849,TRUE
188.7474636,152.1984002,FALSE
112.5679025,138.4875583,FALSE
208.8727386,197.1891485,FALSE
122.0053793,93.42967582,FALSE
193.6563734,196.7508746,FALSE
211.9528769,155.5489311,FALSE
200.0459469,209.3592878,FALSE
110.4735963,585.401902,TRUE
153.6809668,193.4818834,FALSE
127.7350123,152.5035912,FALSE
98.34565707,115.1228363,FALSE
209.1169743,288.9417518,TRUE
156.293095,83.89818355,FALSE
143.2458525,229.1021724,TRUE
75.38391501,144.8591284,FALSE
155.2242512,145.570941,FALSE
103.626829,244.8699628,TRUE
114.7186534,136.0294564,FALSE
113.3811621,112.7156845,FALSE
201.0039952,238.1595172,FALSE
109.8166777,259.0332352,TRUE
151.305014,140.7519161,FALSE
118.6726541,0,TRUE
253.1476697,473.4837482,TRUE
135.3659905,256.4544587,TRUE
102.700928,157.3702095,FALSE
148.5434452,177.0230157,FALSE
170.060902,206.8951703,FALSE
153.5666551,183.325474,FALSE
145.8956803,144.1964079,FALSE
167.0540494,871.020973,TRUE
92.14153763,136.6516049,FALSE
145.9464065,158.4455625,FALSE
90.2979123,155.1076576,FALSE
81.16682241,280.7747639,TRUE
133.6185003,202.0055496,FALSE
77.75814612,0,TRUE
202.2963573,473.2741929,TRUE
141.0523438,781.6351944,TRUE
156.8261332,320.7938324,TRUE
174.1271542,209.820197,TRUE
138.3751025,299.7905027,TRUE
144.9783448,147.4066622,FALSE
167.3685358,0,TRUE
104.60108,406.4384467,TRUE
59.95010697,118.2184044,FALSE
132.3342047,74.1501113,FALSE
132.1805335,154.4474067,FALSE
96.05536849,141.1922445,FALSE
95.16737463,189.5520305,TRUE
115.7039375,134.0181301,FALSE
106.614426,0,TRUE
124.0979921,0,TRUE
175.7679526,194.6713158,FALSE
164.020574,236.9994263,FALSE
112.3062293,101.8928853,FALSE
108.4366479,194.9842652,FALSE
129.2933692,206.2548947,FALSE
91.86332181,0,TRUE
163.4640482,178.6352873,FALSE
134.3331561,156.1557939,FALSE
150.5339465,118.7928138,FALSE
74.29501801,382.4534421,TRUE
193.0841133,206.7352983,FALSE
190.3085492,215.253069,FALSE
123.0939609,64.78395901,FALSE
141.928601,99.89963639,FALSE
141.0526292,167.2220604,FALSE
77.07221726,166.9489204,FALSE
182.2067857,994.9124809,TRUE
106.2445334,153.2104962,FALSE
230.3418137,178.656223,FALSE
77.94275467,114.28315,FALSE
125.0876423,79.29784826,FALSE
128.0256673,612.8194309,TRUE
136.2700295,136.1234089,FALSE
143.3159676,141.9848466,FALSE
110.1774367,755.7790265,TRUE
133.5604337,135.0101217,FALSE
200.7167249,206.884817,FALSE
178.5447788,718.6846191,TRUE
208.9845378,723.8007751,TRUE
140.0642219,164.9842388,FALSE
107.7445499,650.6230252,TRUE
188.8494601,290.4512659,TRUE
103.5287917,0,TRUE
144.9726025,194.3277785,FALSE
144.9119868,182.073487,FALSE
180.2306669,680.4523059,TRUE
152.265535,147.521226,FALSE
93.05389856,134.8241073,FALSE
100.5902604,168.1478802,FALSE
87.19904181,161.7861197,FALSE
155.3210759,175.1120832,FALSE
104.2422099,146.201943,FALSE
80.17061027,168.2378692,FALSE
121.7485541,80.6671295,FALSE
136.9798717,427.4347203,TRUE
126.4205901,695.5264197,TRUE
168.0064588,160.685351,FALSE
107.5681784,172.2901313,FALSE
150.8576396,173.4036897,FALSE
149.7093696,354.722857,TRUE
204.7654943,0,TRUE
93.15307392,164.0241869,FALSE
121.3001935,184.8526949,FALSE
122.4571722,136.0712317,FALSE
83.31515563,602.763135,TRUE
116.3805956,144.9767871,FALSE
44.80270555,148.5754514,FALSE
101.6876933,514.9496339,TRUE
118.7230184,190.8040825,FALSE
126.5053331,258.3609554,TRUE
107.3166424,175.2092593,FALSE
117.1112123,600.7372317,TRUE
235.8545749,463.1504128,TRUE
202.7210119,0,TRUE
131.6610335,174.1015928,FALSE
104.1547679,94.72260582,FALSE
102.9306417,0,TRUE
195.837785,165.4986872,FALSE
134.228184,708.5079907,TRUE
127.2421404,612.6626553,TRUE
194.9766546,0,TRUE
179.9505961,187.0342625,FALSE
136.947617,173.089049,FALSE
209.7738964,182.5732235,FALSE
73.69434431,723.6799695,TRUE
102.4056066,163.4638187,FALSE
208.8914441,181.7298263,FALSE
138.5713733,140.6205367,FALSE
136.0680425,194.1037956,FALSE
117.8185836,143.9494,FALSE
172.3798154,137.9024803,FALSE
108.0798359,627.3461043,TRUE
105.7858057,165.217005,FALSE
99.61893396,0,TRUE
134.2288479,248.4782102,TRUE
204.2858476,171.8857757,FALSE
145.5580922,147.0427153,FALSE
188.7784404,191.5836361,FALSE
94.19478095,132.6534573,FALSE
101.7129255,608.2371856,TRUE
100.3021755,480.4328543,TRUE
114.7688449,492.457841,TRUE
129.9398397,225.2105627,TRUE
120.3589804,111.2631723,FALSE
96.12716581,517.0658398,TRUE
125.2110346,0,TRUE
166.3089435,667.7449436,TRUE
115.5594565,0,TRUE
113.3813712,486.9425389,TRUE
124.3889797,101.2140074,FALSE
160.347161,174.1170237,FALSE
156.7047063,140.2135453,FALSE
180.1712319,192.9239465,FALSE
115.5729082,154.0346033,FALSE
139.600682,152.7690138,FALSE
190.2817534,187.7762139,FALSE
162.5530743,181.6253262,FALSE
156.5319975,808.5803517,TRUE
181.6310732,202.8814004,FALSE
85.10824772,139.8472336,FALSE
127.492728,160.2521204,FALSE
80.71106798,122.7618907,FALSE
152.0185509,186.7935336,FALSE
111.4254506,88.61693188,FALSE
116.4003728,157.6975173,FALSE
129.5624987,147.7583469,FALSE
167.3477662,609.165166,TRUE
155.0984269,165.5881421,FALSE
182.6607118,0,TRUE
139.8539274,175.7522898,FALSE
174.4980365,171.002164,FALSE
