,Unnamed: 0,Mystery_Data_X,Mystery_Data_Y,Modified,Index,Model
1325,1325,126.6536776,80.57325568,FALSE,0.347560764,FALSE
6782,6782,131.6149058,80.65249355,FALSE,0.347531604,FALSE
9478,9478,139.5212652,80.64341558,FALSE,0.347531604,FALSE
5597,5597,102.7331605,80.69363322,FALSE,0.347517051,FALSE
8097,8097,122.0429652,80.67216805,FALSE,0.347517051,FALSE
5455,5455,139.378138,80.71483518,FALSE,0.347510558,FALSE
5367,5367,118.5809665,80.72497329,FALSE,0.347502423,FALSE
9727,9727,108.760687,80.76148737,FALSE,0.347486253,FALSE
5744,5744,76.55056352,80.76969424,FALSE,0.347486253,FALSE
1070,1070,208.5266912,228.1843922,FALSE,0.347464297,FALSE
7681,7681,145.7973263,80.84521457,FALSE,0.347463671,FALSE
248,248,115.625025,80.88635957,FALSE,0.347452368,FALSE
114,114,121.4914417,80.93052846,FALSE,0.34743143,FALSE
5092,5092,121.937743,80.94779784,FALSE,0.347426611,FALSE
3080,3080,112.8151565,80.97425608,FALSE,0.347402544,FALSE
9474,9474,125.1507742,80.97209142,FALSE,0.347402544,FALSE
7508,7508,130.4373528,80.97922319,FALSE,0.347397736,FALSE
6873,6873,94.5845682,81.02817105,FALSE,0.347388126,FALSE
4255,4255,123.9202799,81.01991498,FALSE,0.347388126,FALSE
4286,4286,143.5229346,81.04667596,FALSE,0.347381681,FALSE
7631,7631,79.04857694,81.12892267,FALSE,0.347340045,FALSE
4449,4449,143.1557502,81.17845356,FALSE,0.347316138,FALSE
7044,7044,208.7281493,227.8838118,FALSE,0.34731232,FALSE
1694,1694,98.27894549,81.20413131,FALSE,0.347311362,FALSE
9229,9229,109.4434351,81.25444369,FALSE,0.34729853,FALSE
9281,9281,106.6989312,81.27630509,FALSE,0.347287349,FALSE
9918,9918,172.5152393,227.8271854,FALSE,0.347277623,FALSE
5662,5662,125.551421,81.41581927,FALSE,0.347223884,FALSE
2541,2541,137.5059986,227.6602677,FALSE,0.347195505,FALSE
8231,8231,106.7793922,81.43666914,FALSE,0.347190723,FALSE
6126,6126,146.632838,227.6220543,FALSE,0.347182526,FALSE
233,233,108.0487126,81.49549322,FALSE,0.34716545,FALSE
6741,6741,93.16894323,81.6874094,FALSE,0.347085209,FALSE
606,606,122.6122178,81.71001617,FALSE,0.347074187,FALSE
9465,9465,93.42005822,81.81205626,FALSE,0.347044203,FALSE
5018,5018,124.1243098,81.81406948,FALSE,0.347044203,FALSE
6541,6541,111.2000053,81.81976633,FALSE,0.347044203,FALSE
3988,3988,144.9543705,227.3233991,FALSE,0.347026499,FALSE
2118,2118,178.1429324,227.3094876,FALSE,0.347024776,FALSE
3043,3043,102.430445,81.88281062,FALSE,0.347016153,FALSE
9446,9446,120.4785532,81.92423452,FALSE,0.346992827,FALSE
6832,6832,137.0764483,81.91967867,FALSE,0.346992827,FALSE
6322,6322,113.1585388,81.95726681,FALSE,0.346974199,FALSE
8179,8179,166.1087365,227.1584221,FALSE,0.346961462,FALSE
991,991,133.3501813,82.06697028,FALSE,0.346919639,FALSE
5384,5384,205.3367524,227.0423189,FALSE,0.346894999,FALSE
7664,7664,112.5455904,82.15097244,FALSE,0.346888578,FALSE
6278,6278,126.2706581,82.21358972,FALSE,0.34687009,FALSE
6189,6189,83.8280809,82.21560269,FALSE,0.346865473,FALSE
5439,5439,98.54143552,82.34151789,FALSE,0.346805284,FALSE
4754,4754,112.9932763,82.3468299,FALSE,0.346803647,FALSE
7160,7160,111.9755348,82.35836251,FALSE,0.346797415,FALSE
435,435,93.77941979,82.37240107,FALSE,0.34678364,FALSE
6866,6866,120.8119663,82.52472049,FALSE,0.346723787,FALSE
1794,1794,103.0887222,82.57143933,FALSE,0.34671922,FALSE
5118,5118,100.9570947,82.63808178,FALSE,0.346694811,FALSE
5782,5782,94.92288793,82.68644313,FALSE,0.346688618,FALSE
1509,1509,108.4179552,82.675518,FALSE,0.346688618,FALSE
3211,3211,143.8524635,82.66342709,FALSE,0.346688618,FALSE
2105,2105,128.5823512,82.73143407,FALSE,0.346670406,FALSE
2686,2686,128.3244702,82.76180035,FALSE,0.346652221,FALSE
817,817,171.5313671,226.5515339,FALSE,0.3466483,FALSE
2676,2676,72.58701777,82.7807728,FALSE,0.346643139,FALSE
445,445,122.5363907,82.77022844,FALSE,0.346643139,FALSE
9509,9509,145.4551647,82.82772675,FALSE,0.346615932,FALSE
3012,3012,144.1886593,82.90897592,FALSE,0.346597446,FALSE
984,984,178.3458405,226.3641015,FALSE,0.346597112,FALSE
4047,4047,140.0782442,82.96972594,FALSE,0.346576093,FALSE
6786,6786,116.4412492,82.97193519,FALSE,0.346571577,FALSE
5106,5106,135.3485995,82.97250425,FALSE,0.346571577,FALSE
5912,5912,96.60438205,83.01796483,FALSE,0.346549018,FALSE
5696,5696,108.8089751,83.03374178,FALSE,0.346544511,FALSE
3444,3444,118.2703751,83.07002868,FALSE,0.346526501,FALSE
8415,8415,96.1331344,83.19994737,FALSE,0.346475477,FALSE
288,288,191.0841599,226.1203302,FALSE,0.346457394,FALSE
9021,9021,86.12792777,83.25071804,FALSE,0.346448621,FALSE
171,171,157.4630183,83.30778318,FALSE,0.34643075,FALSE
8377,8377,211.2911513,226.0583472,FALSE,0.346415876,FALSE
2349,2349,193.5026759,225.9645663,FALSE,0.346392107,FALSE
44,44,78.23792674,83.46491406,FALSE,0.346369582,FALSE
8148,8148,89.00893121,83.44891439,FALSE,0.346369582,FALSE
718,718,140.3256285,83.48474498,FALSE,0.346369582,FALSE
7979,7979,89.19854548,83.54580325,FALSE,0.346338519,FALSE
4906,4906,179.2944929,225.7275141,FALSE,0.34628531,FALSE
1147,1147,192.0866829,225.6955667,FALSE,0.346280935,FALSE
3687,3687,101.9892275,83.67719309,FALSE,0.346273364,FALSE
6889,6889,95.31245459,83.74823601,FALSE,0.346250842,FALSE
9752,9752,106.3744576,83.78436957,FALSE,0.34623764,FALSE
4450,4450,131.7160918,83.80388008,FALSE,0.346236008,FALSE
67,67,133.3728676,83.89501461,FALSE,0.346203629,FALSE
4802,4802,126.1465058,83.89850306,FALSE,0.346203629,FALSE
8841,8841,109.3075657,83.97513633,FALSE,0.346174072,FALSE
4815,4815,139.8184037,84.0928323,FALSE,0.346141838,FALSE
3994,3994,217.4522146,225.394761,FALSE,0.346129657,FALSE
8167,8167,110.9047294,84.14762222,FALSE,0.346122754,FALSE
9517,9517,227.5455775,225.3271352,FALSE,0.346084626,FALSE
5643,5643,122.0514604,84.21641852,FALSE,0.346083577,FALSE
6174,6174,134.0606787,84.26329528,FALSE,0.346057529,FALSE
2023,2023,212.2910673,225.2361622,FALSE,0.346048581,FALSE
2529,2529,192.7929709,225.1430291,FALSE,0.345996272,FALSE
3279,3279,144.75036,84.42018339,FALSE,0.345989393,FALSE
5364,5364,104.9807716,84.51681195,FALSE,0.345930189,FALSE
7843,7843,107.4098041,84.55028528,FALSE,0.345921605,FALSE
396,396,147.6305178,84.582383,FALSE,0.345908741,FALSE
9541,9541,118.0860924,84.73735796,FALSE,0.345847259,FALSE
964,964,143.0420145,84.80652194,FALSE,0.345820069,FALSE
6678,6678,127.3592177,84.82700893,FALSE,0.345820069,FALSE
1741,1741,117.3208282,84.85699259,FALSE,0.345811561,FALSE
3401,3401,145.7504947,84.89491825,FALSE,0.345807309,FALSE
8318,8318,138.5656053,84.88884967,FALSE,0.345807309,FALSE
8546,8546,114.6275426,84.89604775,FALSE,0.345807309,FALSE
4017,4017,103.1614171,85.02936929,FALSE,0.34577172,FALSE
7475,7475,75.36844836,85.03539876,FALSE,0.345767482,FALSE
917,917,167.0704167,224.6551137,FALSE,0.345753124,FALSE
7146,7146,142.2090017,85.08620213,FALSE,0.345744684,FALSE
5994,5994,120.9786354,85.16506645,FALSE,0.345721923,FALSE
3580,3580,186.3532811,224.551116,FALSE,0.345706032,FALSE
6565,6565,109.3335962,85.2635107,FALSE,0.345692401,FALSE
1938,1938,149.0435149,224.5013377,FALSE,0.345691764,FALSE
9615,9615,93.99493548,85.26638074,FALSE,0.345688189,FALSE
8539,8539,161.1604574,85.3587791,FALSE,0.345665525,FALSE
6585,6585,189.4779797,224.3327771,FALSE,0.345628961,FALSE
1032,1032,112.3740155,85.54095768,FALSE,0.345582667,FALSE
1062,1062,152.7220914,224.2450484,FALSE,0.345582254,FALSE
1035,1035,172.9782777,224.2340887,FALSE,0.345582254,FALSE
4818,4818,108.1311848,85.58611409,FALSE,0.345574318,FALSE
2890,2890,105.2913505,85.57462488,FALSE,0.345574318,FALSE
1819,1819,120.3299696,85.602354,FALSE,0.345560179,FALSE
2771,2771,121.0992883,85.68604091,FALSE,0.345539355,FALSE
982,982,122.2176965,85.70151831,FALSE,0.345535194,FALSE
2429,2429,50.78712825,85.73307171,FALSE,0.345518566,FALSE
7910,7910,133.1741798,85.74751754,FALSE,0.345514413,FALSE
8218,8218,86.14933719,85.76028921,FALSE,0.345510261,FALSE
3180,3180,187.8371248,223.9980262,FALSE,0.345496791,FALSE
9390,9390,99.09385579,85.85531166,FALSE,0.345457296,FALSE
876,876,197.2404655,223.8188411,FALSE,0.345411845,FALSE
5421,5421,131.6635074,86.0111771,FALSE,0.345396307,FALSE
2635,2635,128.2851447,86.01964875,FALSE,0.345396307,FALSE
2142,2142,194.5647419,223.7628721,FALSE,0.345394477,FALSE
2985,2985,136.652638,86.04636264,FALSE,0.345379862,FALSE
611,611,104.8780245,86.07133699,FALSE,0.345371647,FALSE
8081,8081,133.6764128,86.14422051,FALSE,0.345349511,FALSE
3976,3976,87.26205332,86.1620803,FALSE,0.345333127,FALSE
4287,4287,123.0578908,86.20674137,FALSE,0.345320855,FALSE
9995,9995,140.9941647,223.6075527,FALSE,0.345297232,FALSE
2527,2527,150.2665993,86.29486366,FALSE,0.345267818,FALSE
7608,7608,126.08448,86.28825726,FALSE,0.345267818,FALSE
6666,6666,123.8570563,86.34232805,FALSE,0.34525968,FALSE
9118,9118,144.543347,86.38470057,FALSE,0.345247482,FALSE
431,431,120.6953372,86.45496585,FALSE,0.345210964,FALSE
622,622,100.2580401,86.52065656,FALSE,0.345186681,FALSE
6973,6973,114.4471516,86.51682647,FALSE,0.345186681,FALSE
315,315,185.9431292,223.4181363,FALSE,0.345184216,FALSE
9757,9757,213.5360431,223.3390266,FALSE,0.345147994,FALSE
3336,3336,90.60011558,86.59981135,FALSE,0.345140663,FALSE
9236,9236,190.0350219,223.2881489,FALSE,0.345119897,FALSE
8562,8562,97.20727608,86.73074898,FALSE,0.345072381,FALSE
7232,7232,144.4768467,86.74510814,FALSE,0.345062748,FALSE
7138,7138,140.1367341,86.78909144,FALSE,0.345034764,FALSE
8503,8503,162.2317856,223.0911595,FALSE,0.345028179,FALSE
1232,1232,100.472886,86.80721707,FALSE,0.34502678,FALSE
5253,5253,132.2397806,86.81469366,FALSE,0.345022791,FALSE
3471,3471,79.24953729,86.84593651,FALSE,0.34501083,FALSE
5344,5344,183.4268447,223.0401664,FALSE,0.345003838,FALSE
3618,3618,171.8515705,222.8429879,FALSE,0.344936869,FALSE
2681,2681,194.6678118,222.8442286,FALSE,0.344936869,FALSE
1751,1751,125.7938975,87.11190238,FALSE,0.34493119,FALSE
5211,5211,141.9224301,87.13397097,FALSE,0.344911401,FALSE
2113,2113,105.3077169,87.2150512,FALSE,0.344866384,FALSE
7549,7549,81.24674544,87.26034054,FALSE,0.344850634,FALSE
3439,3439,155.6776113,222.6220041,FALSE,0.344845673,FALSE
6184,6184,121.4450774,87.36243542,FALSE,0.344817573,FALSE
7890,7890,223.8196835,222.4928322,FALSE,0.344810233,FALSE
6389,6389,103.555779,87.39977839,FALSE,0.344790133,FALSE
8574,8574,85.83278044,87.41580425,FALSE,0.344786218,FALSE
5408,5408,163.877928,87.45741202,FALSE,0.344774482,FALSE
1745,1745,103.3309885,87.4705104,FALSE,0.344770572,FALSE
2178,2178,91.04204155,87.47649485,FALSE,0.344766664,FALSE
8622,8622,159.4552967,222.4051331,FALSE,0.344749946,FALSE
2404,2404,102.3316223,87.55413837,FALSE,0.344727651,FALSE
791,791,95.59593251,87.61748504,FALSE,0.344724404,FALSE
1417,1417,92.07851654,87.64827527,FALSE,0.344716616,FALSE
6302,6302,144.0384979,87.69505904,FALSE,0.344699434,FALSE
1864,1864,94.96569951,87.71567497,FALSE,0.344691662,FALSE
2028,2028,113.4075,87.71726135,FALSE,0.344691662,FALSE
188,188,150.1113717,222.1312689,FALSE,0.344657789,FALSE
8436,8436,238.5931672,222.0460407,FALSE,0.344633419,FALSE
6185,6185,115.5719183,87.85784484,FALSE,0.344624184,FALSE
752,752,90.79465392,87.93554048,FALSE,0.344593319,FALSE
2717,2717,116.5943415,87.95975822,FALSE,0.344593319,FALSE
5393,5393,133.8561807,87.96994722,FALSE,0.344589467,FALSE
1495,1495,115.3275884,87.99962428,FALSE,0.344585615,FALSE
4418,4418,144.3987294,88.02671487,FALSE,0.34457407,FALSE
7442,7442,123.6988382,88.04644592,FALSE,0.344562535,FALSE
2956,2956,137.9211627,88.07982636,FALSE,0.344549388,FALSE
2569,2569,97.23192553,88.09674562,FALSE,0.344549388,FALSE
2636,2636,141.8980243,88.11912328,FALSE,0.344541712,FALSE
2296,2296,108.9356609,88.15585406,FALSE,0.344537876,FALSE
9733,9733,135.9864495,88.19973505,FALSE,0.344530208,FALSE
167,167,134.3214432,88.20170902,FALSE,0.344530208,FALSE
7410,7410,143.1362363,88.2159079,FALSE,0.344522544,FALSE
4308,4308,113.2617215,88.21000139,FALSE,0.344522544,FALSE
9444,9444,229.9696987,221.795728,FALSE,0.344517351,FALSE
788,788,151.0355904,221.8164284,FALSE,0.344517351,FALSE
7455,7455,103.7816069,88.23789013,FALSE,0.344514885,FALSE
3668,3668,175.9695644,221.7632442,FALSE,0.344506343,FALSE
3496,3496,96.79388081,88.25783078,FALSE,0.344503407,FALSE
2731,2731,121.1361695,88.26326978,FALSE,0.344499583,FALSE
5841,5841,112.7326492,88.26303607,FALSE,0.344499583,FALSE
432,432,151.829038,88.26454847,FALSE,0.34449576,FALSE
1927,1927,117.4054671,88.2785916,FALSE,0.344491939,FALSE
3630,3630,85.3524954,88.290938,FALSE,0.344488119,FALSE
9006,9006,129.932538,88.29149182,FALSE,0.344488119,FALSE
3458,3458,98.72504088,88.30373918,FALSE,0.3444843,FALSE
2057,2057,151.6566282,88.30869872,FALSE,0.3444843,FALSE
828,828,129.005294,88.36074301,FALSE,0.344476666,FALSE
3028,3028,124.2796286,88.3903391,FALSE,0.344472851,FALSE
8920,8920,207.0170435,221.587735,FALSE,0.344449551,FALSE
5564,5564,201.9726184,221.5772869,FALSE,0.344445743,FALSE
8304,8304,136.8026314,88.44711866,FALSE,0.344442961,FALSE
1001,1001,55.04412461,88.44689047,FALSE,0.344442961,FALSE
7069,7069,90.33516308,88.47948717,FALSE,0.344429926,FALSE
3179,3179,83.28030358,88.5290165,FALSE,0.344403341,FALSE
7065,7065,203.6669601,221.4832664,FALSE,0.344400586,FALSE
9195,9195,151.0700088,88.54244382,FALSE,0.344395756,FALSE
3539,3539,123.3910538,88.54105479,FALSE,0.344395756,FALSE
5509,5509,98.39437581,88.61472789,FALSE,0.344369247,FALSE
8477,8477,218.2492702,221.3533906,FALSE,0.344359359,FALSE
4011,4011,104.9272728,88.65854633,FALSE,0.344346572,FALSE
2608,2608,110.5215907,88.67259895,FALSE,0.344342798,FALSE
5366,5366,154.3053574,88.67920681,FALSE,0.344339024,FALSE
3014,3014,123.98662,88.68896445,FALSE,0.344339024,FALSE
5710,5710,124.3301369,88.79021312,FALSE,0.344288454,FALSE
539,539,118.6299885,88.8643851,FALSE,0.344264309,FALSE
9887,9887,222.7239037,221.1134783,FALSE,0.344262655,FALSE
3627,3627,178.9173562,221.0937186,FALSE,0.344251399,FALSE
1581,1581,222.4333124,221.0333251,FALSE,0.344223502,FALSE
9917,9917,123.4485297,89.00271607,FALSE,0.34420868,FALSE
3528,3528,85.24593635,89.00147152,FALSE,0.34420868,FALSE
2300,2300,200.4489251,220.9877047,FALSE,0.344203134,FALSE
4605,4605,160.5847699,89.04802138,FALSE,0.3441863,FALSE
9870,9870,107.7862353,89.05382528,FALSE,0.344175126,FALSE
4536,4536,81.51014941,89.05735858,FALSE,0.344175126,FALSE
5202,5202,132.672396,89.0960163,FALSE,0.344156526,FALSE
1754,1754,112.1737646,89.17534542,FALSE,0.344143759,FALSE
9194,9194,146.719032,89.24846026,FALSE,0.344117793,FALSE
3240,3240,111.079652,89.26915397,FALSE,0.344112467,FALSE
2182,2182,86.64458697,89.27791765,FALSE,0.344105061,FALSE
9623,9623,167.8912595,220.6863808,FALSE,0.344063415,FALSE
7287,7287,174.0680208,220.6582554,FALSE,0.34404899,FALSE
1273,1273,87.85507861,89.43239313,FALSE,0.344046424,FALSE
9464,9464,130.4722155,89.5061196,FALSE,0.344020661,FALSE
7844,7844,93.16305135,89.50850914,FALSE,0.344020661,FALSE
6195,6195,146.2681434,89.54441869,FALSE,0.344015365,FALSE
7821,7821,82.8957387,89.5543078,FALSE,0.344011691,FALSE
4466,4466,118.0182833,89.60481803,FALSE,0.343995839,FALSE
5775,5775,160.4877595,220.2881179,FALSE,0.343923225,FALSE
7866,7866,70.75425166,89.78208482,FALSE,0.343911717,FALSE
2305,2305,139.0791098,89.79450089,FALSE,0.343908073,FALSE
7296,7296,93.78744011,89.81051169,FALSE,0.343904431,FALSE
7374,7374,99.88773905,89.81055136,FALSE,0.343904431,FALSE
7512,7512,112.852229,89.8227213,FALSE,0.34389553,FALSE
7274,7274,121.3372892,89.83109724,FALSE,0.34389553,FALSE
9057,9057,109.018425,89.85283196,FALSE,0.34389189,FALSE
7856,7856,111.7678053,89.9285643,FALSE,0.343863233,FALSE
6368,6368,112.2747231,220.0679453,FALSE,0.343841758,FALSE
9662,9662,103.1511433,89.98754683,FALSE,0.343834222,FALSE
8900,8900,107.7958082,90.02130666,FALSE,0.343826981,FALSE
5146,5146,101.5196269,90.0759508,FALSE,0.343808897,FALSE
2564,2564,109.2103004,90.15330786,FALSE,0.343790841,FALSE
5516,5516,132.1128881,90.20682312,FALSE,0.343774797,FALSE
4129,4129,204.6635165,219.8893572,FALSE,0.343764196,FALSE
2025,2025,191.48413,219.795731,FALSE,0.343750023,FALSE
8591,8591,216.9582674,219.8317737,FALSE,0.343750023,FALSE
2926,2926,106.7644346,90.34441157,FALSE,0.343715657,FALSE
9605,9605,124.3477427,90.40428274,FALSE,0.343699703,FALSE
8388,8388,122.0406906,90.4905918,FALSE,0.34366751,FALSE
6747,6747,97.77676213,90.49704404,FALSE,0.34366751,FALSE
4022,4022,114.4651054,90.46843296,FALSE,0.34366751,FALSE
8249,8249,142.5431832,219.5524391,FALSE,0.343657225,FALSE
9848,9848,117.1482847,90.54641149,FALSE,0.343642533,FALSE
1852,1852,111.7812815,90.63236726,FALSE,0.343621489,FALSE
8045,8045,90.81317296,90.67861316,FALSE,0.343596603,FALSE
3850,3850,108.324102,90.68956789,FALSE,0.343596603,FALSE
6659,6659,132.2346065,90.74543688,FALSE,0.343585953,FALSE
5828,5828,131.9254345,90.8195537,FALSE,0.343563067,FALSE
8613,8613,130.2733127,90.82260473,FALSE,0.343563067,FALSE
7366,7366,99.43528715,90.82109704,FALSE,0.343563067,FALSE
9998,9998,127.7027249,90.81531562,FALSE,0.343563067,FALSE
9024,9024,156.3673932,90.85692613,FALSE,0.343548908,FALSE
3472,3472,182.1805726,219.2581181,FALSE,0.343548523,FALSE
465,465,149.8274701,219.2178401,FALSE,0.343541412,FALSE
9907,9907,120.6629187,90.92773907,FALSE,0.34353315,FALSE
5098,5098,120.8639927,90.92810238,FALSE,0.343529618,FALSE
701,701,114.6558148,90.94116674,FALSE,0.343524491,FALSE
3223,3223,86.98841029,90.94116244,FALSE,0.343524491,FALSE
100,100,119.7130909,219.1256486,FALSE,0.343514554,FALSE
2977,2977,189.6088479,219.1243132,FALSE,0.343514554,FALSE
3259,3259,217.9980533,219.1138039,FALSE,0.343511009,FALSE
5454,5454,126.6336107,90.97964313,FALSE,0.343489235,FALSE
4469,4469,151.1505114,91.01634079,FALSE,0.343478679,FALSE
6418,6418,83.73028488,91.00120972,FALSE,0.343478679,FALSE
4569,4569,145.1687207,218.9608102,FALSE,0.343433688,FALSE
6510,6510,74.91045125,91.21387591,FALSE,0.343410693,FALSE
1557,1557,137.1564937,91.24420088,FALSE,0.343400204,FALSE
9617,9617,135.6698515,91.26746533,FALSE,0.343379253,FALSE
5863,5863,107.6368579,91.27672477,FALSE,0.343372278,FALSE
406,406,122.2286442,91.2999849,FALSE,0.34335834,FALSE
756,756,177.632102,218.7904313,FALSE,0.343356613,FALSE
6328,6328,149.3413418,91.31298656,FALSE,0.343351378,FALSE
1264,1264,136.3746548,91.36362464,FALSE,0.343327042,FALSE
5506,5506,131.5295035,91.44511542,FALSE,0.343280364,FALSE
5942,5942,161.2446201,91.447654,FALSE,0.343276905,FALSE
2466,2466,136.714412,91.53647596,FALSE,0.343242372,FALSE
7978,7978,129.0048692,91.55053866,FALSE,0.343237308,FALSE
6308,6308,87.23434205,91.57833381,FALSE,0.343233861,FALSE
123,123,102.5830556,91.55932107,FALSE,0.343233861,FALSE
7530,7530,113.1983749,91.6137115,FALSE,0.343215028,FALSE
8440,8440,99.93293088,91.62513643,FALSE,0.343215028,FALSE
9206,9206,95.10864643,91.62487784,FALSE,0.343215028,FALSE
3003,3003,115.3669042,91.65531153,FALSE,0.343197835,FALSE
6191,6191,206.6491685,218.3172314,FALSE,0.343164384,FALSE
7150,7150,142.8192692,91.80062422,FALSE,0.343151638,FALSE
3033,3033,99.27745125,91.84600059,FALSE,0.343137955,FALSE
8292,8292,147.7020912,91.83676772,FALSE,0.343137955,FALSE
6883,6883,134.0494195,91.93660569,FALSE,0.343119279,FALSE
861,861,149.0457028,218.1360332,FALSE,0.343104378,FALSE
6467,6467,191.4724968,218.1041098,FALSE,0.343094087,FALSE
6373,6373,121.8787515,92.02283795,FALSE,0.343088771,FALSE
8054,8054,136.2285288,92.03942867,FALSE,0.343085366,FALSE
3869,3869,153.1263038,218.0726704,FALSE,0.343075301,FALSE
5964,5964,158.9165448,92.09963913,FALSE,0.34305816,FALSE
334,334,178.7242599,217.9873075,FALSE,0.343044527,FALSE
9836,9836,100.9283276,92.1445331,FALSE,0.343036184,FALSE
5573,5573,110.4585178,92.16801545,FALSE,0.343026016,FALSE
3420,3420,120.1594707,92.20540029,FALSE,0.343015857,FALSE
6250,6250,124.9956566,92.24804824,FALSE,0.343015857,FALSE
7827,7827,142.0303836,92.24483404,FALSE,0.343015857,FALSE
4670,4670,116.4938197,92.24706271,FALSE,0.343015857,FALSE
9286,9286,132.7442774,92.27757809,FALSE,0.343004093,FALSE
9892,9892,94.9590028,92.32268542,FALSE,0.342997331,FALSE
2806,2806,88.97192787,92.32985407,FALSE,0.342992338,FALSE
2811,2811,206.6696225,217.8185324,FALSE,0.342986898,FALSE
5672,5672,149.0439984,92.3609337,FALSE,0.342982206,FALSE
8717,8717,100.9329706,92.40043154,FALSE,0.342972083,FALSE
4874,4874,100.3021755,92.4328543,FALSE,0.342960355,FALSE
8884,8884,164.5920231,92.47832905,FALSE,0.342950249,FALSE
4677,4677,137.0095433,92.45489608,FALSE,0.342950249,FALSE
4664,4664,179.4743188,217.688444,FALSE,0.342949636,FALSE
8272,8272,94.45854998,92.49285122,FALSE,0.342946883,FALSE
8786,8786,116.777323,92.51334657,FALSE,0.342940152,FALSE
8317,8317,91.58514207,92.55817514,FALSE,0.342926704,FALSE
4454,4454,159.4191883,92.58942299,FALSE,0.342919986,FALSE
6732,6732,142.7489148,217.5993867,FALSE,0.342913943,FALSE
9067,9067,129.9525295,92.6257283,FALSE,0.342909915,FALSE
1354,1354,174.375326,217.5111568,FALSE,0.342898779,FALSE
1356,1356,110.8581035,92.65133295,FALSE,0.342893151,FALSE
7874,7874,107.7089899,92.67117233,FALSE,0.342886452,FALSE
5814,5814,142.5087234,92.67881013,FALSE,0.342879757,FALSE
9675,9675,107.8018386,92.71968679,FALSE,0.342879757,FALSE
7541,7541,133.5404772,92.68788049,FALSE,0.342879757,FALSE
1657,1657,91.50476159,92.69697599,FALSE,0.342879757,FALSE
129,129,111.361319,92.74475265,FALSE,0.342876411,FALSE
7736,7736,123.3734015,92.76709526,FALSE,0.342869722,FALSE
7008,7008,104.100789,92.78977554,FALSE,0.342863037,FALSE
8389,8389,177.8409939,217.3789276,FALSE,0.34286166,FALSE
7106,7106,111.9382048,92.79218769,FALSE,0.342859695,FALSE
7465,7465,186.7195722,217.3019463,FALSE,0.34283983,FALSE
1886,1886,118.6037583,92.85304657,FALSE,0.342829668,FALSE
915,915,127.5354044,92.87682543,FALSE,0.342826336,FALSE
8159,8159,122.616253,92.88582974,FALSE,0.34281302,FALSE
6642,6642,205.6429343,217.1413463,FALSE,0.342799626,FALSE
769,769,119.8564416,92.91989806,FALSE,0.34279146,FALSE
5174,5174,122.3533953,92.94389761,FALSE,0.342784819,FALSE
5946,5946,161.9138512,92.96988522,FALSE,0.342774865,FALSE
6256,6256,176.9367996,217.0168411,FALSE,0.342767955,FALSE
4215,4215,109.8357994,93.04796004,FALSE,0.342745153,FALSE
6898,6898,107.1701788,93.06410248,FALSE,0.342741845,FALSE
6765,6765,142.9154561,93.07157957,FALSE,0.342738537,FALSE
6334,6334,141.0782863,93.07721433,FALSE,0.342738537,FALSE
6394,6394,131.4039724,93.08801559,FALSE,0.34273523,FALSE
5305,5305,133.0949657,93.09817633,FALSE,0.34272862,FALSE
4392,4392,192.2187201,216.8585965,FALSE,0.342726263,FALSE
3647,3647,105.7340111,93.13233215,FALSE,0.342710497,FALSE
8291,8291,153.5645586,93.14125415,FALSE,0.342707198,FALSE
4415,4415,135.6131563,93.1775879,FALSE,0.342689103,FALSE
4757,4757,145.1840128,216.7400475,FALSE,0.342686382,FALSE
217,217,162.5224932,216.6991077,FALSE,0.342669792,FALSE
913,913,113.4163051,93.27397741,FALSE,0.342669357,FALSE
5342,5342,96.42309238,93.30637177,FALSE,0.342659496,FALSE
7690,7690,137.7355919,93.32972939,FALSE,0.342652927,FALSE
3470,3470,128.6837353,93.3618633,FALSE,0.342633242,FALSE
7093,7093,134.916328,216.6153315,FALSE,0.342628423,FALSE
2586,2586,141.7042336,93.41775705,FALSE,0.342610319,FALSE
3070,3070,160.410552,93.40555463,FALSE,0.342610319,FALSE
560,560,116.5120222,93.43498817,FALSE,0.342607048,FALSE
9976,9976,205.5571368,216.5265229,FALSE,0.342605316,FALSE
9389,9389,118.7170538,93.50403922,FALSE,0.342580952,FALSE
2417,2417,115.5481727,93.55795087,FALSE,0.342554869,FALSE
8619,8619,116.298858,93.58463494,FALSE,0.342554869,FALSE
9428,9428,98.10035298,93.60076235,FALSE,0.342551613,FALSE
6093,6093,79.40262309,93.61138767,FALSE,0.342545104,FALSE
2723,2723,100.9328668,93.62018622,FALSE,0.342545104,FALSE
5571,5571,132.3800234,93.63166602,FALSE,0.342538598,FALSE
1680,1680,108.78454,93.65555629,FALSE,0.342535346,FALSE
2837,2837,142.3310865,93.66004501,FALSE,0.342535346,FALSE
553,553,175.561806,216.3558213,FALSE,0.342531328,FALSE
5058,5058,106.4360262,93.67977233,FALSE,0.342528846,FALSE
7607,7607,112.0620989,93.66653568,FALSE,0.342528846,FALSE
2852,2852,101.1117082,93.73282462,FALSE,0.342515856,FALSE
3227,3227,139.1627423,93.81684286,FALSE,0.342501269,FALSE
7310,7310,193.6813392,216.2143578,FALSE,0.342500217,FALSE
6778,6778,125.7371745,93.85561402,FALSE,0.342489935,FALSE
9433,9433,152.2353273,216.1578904,FALSE,0.342485499,FALSE
